148,00:51:41.500 08/08/2019,2065:348719.500,-2453660.030,-4767136.790,3443216.280
149,00:51:42.000 08/08/2019,2065:348720.000,-2453661.370,-4767137.070,3443215.020
150,00:51:42.500 08/08/2019,2065:348720.500,-2453662.640,-4767137.440,3443213.650
151,00:51:43.000 08/08/2019,2065:348721.000,-2453663.890,-4767137.910,3443212.190
152,00:51:43.500 08/08/2019,2065:348721.500,-2453665.070,-4767138.510,3443210.620
153,00:51:44.000 08/08/2019,2065:348722.000,-2453666.180,-4767139.220,3443208.940
154,00:51:44.500 08/08/2019,2065:348722.500,-2453667.180,-4767140.040,3443207.210
155,00:51:45.000 08/08/2019,2065:348723.000,-2453668.070,-4767140.970,3443205.440
156,00:51:45.500 08/08/2019,2065:348723.500,-2453668.850,-4767141.990,3443203.680
157,00:51:46.000 08/08/2019,2065:348724.000,-2453669.530,-4767143.040,3443201.890
158,00:51:46.500 08/08/2019,2065:348724.500,-2453670.160,-4767144.150,3443200.090
159,00:51:47.000 08/08/2019,2065:348725.000,-2453670.750,-4767145.260,3443198.280
160,00:51:47.500 08/08/2019,2065:348725.500,-2453671.310,-4767146.380,3443196.480
161,00:51:48.000 08/08/2019,2065:348726.000,-2453671.880,-4767147.520,3443194.650
162,00:51:48.500 08/08/2019,2065:348726.500,-2453672.440,-4767148.690,3443192.800
163,00:51:49.000 08/08/2019,2065:348727.000,,,
164,00:51:49.500 08/08/2019,2065:348727.500,-2453673.590,-4767151.120,3443188.980
165,00:51:50.000 08/08/2019,2065:348728.000,-2453674.180,-4767152.380,3443186.990
166,00:51:50.500 08/08/2019,2065:348728.500,-2453674.770,-4767153.660,3443184.980
167,00:51:51.000 08/08/2019,2065:348729.000,-2453675.360,-4767154.930,3443182.990
168,00:51:51.500 08/08/2019,2065:348729.500,-2453675.930,-4767156.190,3443181.080
169,00:51:52.000 08/08/2019,2065:348730.000,-2453676.470,-4767157.450,3443179.190
170,00:51:52.500 08/08/2019,2065:348730.500,-2453677.030,-4767158.760,3443177.330
171,00:51:53.000 08/08/2019,2065:348731.000,-2453677.560,-4767160.030,3443175.500
172,00:51:53.500 08/08/2019,2065:348731.500,-2453678.080,-4767161.280,3443173.700
173,00:51:54.000 08/08/2019,2065:348732.000,-2453678.600,-4767162.540,3443171.970
174,00:51:54.500 08/08/2019,2065:348732.500,-2453679.070,-4767163.720,3443170.280
175,00:51:55.000 08/08/2019,2065:348733.000,-2453679.500,-4767164.930,3443168.660
176,00:51:55.500 08/08/2019,2065:348733.500,-2453679.900,-4767166.110,3443167.120
177,00:51:56.000 08/08/2019,2065:348734.000,-2453680.190,-4767167.270,3443165.650
178,00:51:56.500 08/08/2019,2065:348734.500,-2453680.340,-4767168.440,3443164.260
179,00:51:57.000 08/08/2019,2065:348735.000,-2453680.410,-4767169.620,3443162.940
180,00:51:57.500 08/08/2019,2065:348735.500,-2453680.350,-4767170.740,3443161.730
181,00:51:58.000 08/08/2019,2065:348736.000,-2453680.240,-4767171.790,3443160.630
182,00:51:58.500 08/08/2019,2065:348736.500,-2453680.080,-4767172.720,3443159.680
183,00:51:59.000 08/08/2019,2065:348737.000,-2453679.860,-4767173.450,3443158.940
184,00:51:59.500 08/08/2019,2065:348737.500,-2453679.630,-4767173.990,3443158.470
185,00:52:00.000 08/08/2019,2065:348738.000,-2453679.380,-4767174.410,3443158.110
186,00:52:00.500 08/08/2019,2065:348738.500,-2453679.080,-4767174.770,3443157.860
187,00:52:01.000 08/08/2019,2065:348739.000,-2453678.740,-4767175.050,3443157.700
188,00:52:01.500 08/08/2019,2065:348739.500,-2453678.350,-4767175.300,3443157.600
189,00:52:02.000 08/08/2019,2065:348740.000,-2453677.960,-4767175.490,3443157.530
190,00:52:02.500 08/08/2019,2065:348740.500,-2453677.730,-4767175.570,3443157.500
191,00:52:03.000 08/08/2019,2065:348741.000,-2453677.690,-4767175.540,3443157.470
192,00:52:03.500 08/08/2019,2065:348741.500,-2453677.650,-4767175.510,3443157.450
193,00:52:04.000 08/08/2019,2065:348742.000,-2453677.620,-4767175.490,3443157.420
194,00:52:04.500 08/08/2019,2065:348742.500,-2453677.600,-4767175.430,3443157.390
195,00:52:05.000 08/08/2019,2065:348743.000,-2453677.700,-4767175.310,3443157.410
196,00:52:05.500 08/08/2019,2065:348743.500,-2453677.880,-4767175.070,3443157.470
197,00:52:06.500 08/08/2019,2065:348744.500,-2453678.510,-4767174.230,3443157.660
198,00:52:07.000 08/08/2019,2065:348745.000,-2453678.870,-4767173.890,3443157.720
199,00:52:07.500 08/08/2019,2065:348745.500,-2453679.160,-4767173.590,3443157.760
200,00:52:08.000 08/08/2019,2065:348746.000,-2453679.410,-4767173.330,3443157.770
